Total tasks: 3234
name,begin,end,time_seconds
ClusterLRModels;Train all cluster models;gisJoin=G3000050;clusterId=6;numModels=55;numRecords=343080,6139659,6710735,571.08
ClusterLRModels;train();gisJoin=G3000050;clusterId=6,6139659,6153365,13.71
ClusterLRModels;Train all cluster models;gisJoin=G3901510;clusterId=38;numModels=55;numRecords=326520,6139660,6574804,435.14
ClusterLRModels;train();gisJoin=G3901510;clusterId=38,6139660,6151300,11.64
ClusterLRModels;Train all cluster models;gisJoin=G3800110;clusterId=25;numModels=55;numRecords=319680,6139671,6574872,435.20
ClusterLRModels;train();gisJoin=G3800110;clusterId=25,6139671,6151460,11.79
ClusterLRModels;Train all cluster models;gisJoin=G3600670;clusterId=45;numModels=54;numRecords=401040,6139671,6703214,563.54
ClusterLRModels;train();gisJoin=G3600670;clusterId=45,6139671,6152809,13.14
ClusterLRModels;Train all cluster models;gisJoin=G3800370;clusterId=33;numModels=55;numRecords=427680,6139672,6715401,575.73
ClusterLRModels;train();gisJoin=G3800370;clusterId=33,6139672,6153100,13.43
ClusterLRModels;Train all cluster models;gisJoin=G2600150;clusterId=39;numModels=55;numRecords=302040,6139672,6574591,434.92
ClusterLRModels;train();gisJoin=G2600150;clusterId=39,6139672,6151329,11.66
ClusterLRModels;Train all cluster models;gisJoin=G3100710;clusterId=4;numModels=55;numRecords=294840,6139679,6574736,435.06
ClusterLRModels;train();gisJoin=G3100710;clusterId=4,6139679,6151255,11.58
ClusterLRModels;Train all cluster models;gisJoin=G4600950;clusterId=19;numModels=55;numRecords=308520,6139682,6576728,437.05
ClusterLRModels;train();gisJoin=G4600950;clusterId=19,6139682,6151264,11.58
ClusterLRModels;Train all cluster models;gisJoin=G3000410;clusterId=3;numModels=55;numRecords=325440,6139735,6572614,432.88
ClusterLRModels;train();gisJoin=G3000410;clusterId=3,6139735,6151504,11.77
ClusterLRModels;Train all cluster models;gisJoin=G3600630;clusterId=50;numModels=54;numRecords=357840,6139737,6701023,561.29
ClusterLRModels;train();gisJoin=G3600630;clusterId=50,6139737,6153286,13.55
ClusterLRModels;Train all cluster models;gisJoin=G3900770;clusterId=36;numModels=55;numRecords=338040,6139741,6714360,574.62
ClusterLRModels;train();gisJoin=G3900770;clusterId=36,6139741,6153137,13.40
ClusterLRModels;Train all cluster models;gisJoin=G2600550;clusterId=52;numModels=54;numRecords=394560,6139756,6701025,561.27
ClusterLRModels;train();gisJoin=G2600550;clusterId=52,6139756,6152574,12.82
ClusterLRModels;Train all cluster models;gisJoin=G3600750;clusterId=43;numModels=54;numRecords=521640,6139768,6708509,568.74
ClusterLRModels;train();gisJoin=G3600750;clusterId=43,6139768,6153321,13.55
ClusterLRModels;Train all cluster models;gisJoin=G4600630;clusterId=5;numModels=55;numRecords=321480,6139776,6571329,431.55
ClusterLRModels;train();gisJoin=G4600630;clusterId=5,6139776,6152038,12.26
ClusterLRModels;Train all cluster models;gisJoin=G3000550;clusterId=17;numModels=55;numRecords=336240,6139790,6712271,572.48
ClusterLRModels;train();gisJoin=G3000550;clusterId=17,6139790,6153444,13.65
ClusterLRModels;train();gisJoin=G3900350;clusterId=4,6151255,6157662,6.41
ClusterLRModels;train();gisJoin=G3600730;clusterId=19,6151264,6157860,6.60
ClusterLRModels;train();gisJoin=G3900210;clusterId=38,6151300,6157890,6.59
ClusterLRModels;train();gisJoin=G3900930;clusterId=27,6151311,6157806,6.50
ClusterLRModels;train();gisJoin=G1700550;clusterId=46,6151321,6158025,6.70
ClusterLRModels;train();gisJoin=G2101230;clusterId=39,6151329,6157747,6.42
ClusterLRModels;train();gisJoin=G1800250;clusterId=49,6151330,6157879,6.55
ClusterLRModels;train();gisJoin=G3900850;clusterId=14,6151360,6157830,6.47
ClusterLRModels;train();gisJoin=G3901690;clusterId=10,6151389,6157884,6.50
ClusterLRModels;train();gisJoin=G3600690;clusterId=1,6151443,6158111,6.67
ClusterLRModels;train();gisJoin=G3901390;clusterId=25,6151460,6157857,6.40
ClusterLRModels;train();gisJoin=G2600190;clusterId=3,6151504,6158389,6.89
ClusterLRModels;train();gisJoin=G2901830;clusterId=53,6151505,6158112,6.61
ClusterLRModels;train();gisJoin=G1700270;clusterId=47,6151514,6158062,6.55
ClusterLRModels;train();gisJoin=G2101770;clusterId=44,6151567,6158225,6.66
ClusterLRModels;train();gisJoin=G3600190;clusterId=5,6152038,6159432,7.39
ClusterLRModels;train();gisJoin=G1700870;clusterId=52,6152574,6161306,8.73
ClusterLRModels;train();gisJoin=G3900050;clusterId=32,6152635,6161150,8.52
ClusterLRModels;train();gisJoin=G1701630;clusterId=41,6152721,6161404,8.68
ClusterLRModels;train();gisJoin=G2101490;clusterId=45,6152809,6161372,8.56
ClusterLRModels;train();gisJoin=G3601170;clusterId=8,6152815,6161462,8.65
ClusterLRModels;train();gisJoin=G1701810;clusterId=48,6152841,6161409,8.57
ClusterLRModels;train();gisJoin=G3900430;clusterId=34,6152841,6161325,8.48
ClusterLRModels;train();gisJoin=G1801410;clusterId=28,6152967,6161390,8.42
ClusterLRModels;train();gisJoin=G3600450;clusterId=16,6152986,6162178,9.19
ClusterLRModels;train();gisJoin=G3600370;clusterId=20,6152997,6161372,8.38
ClusterLRModels;train();gisJoin=G2601270;clusterId=31,6153097,6161572,8.48
ClusterLRModels;train();gisJoin=G2600890;clusterId=33,6153100,6161629,8.53
ClusterLRModels;train();gisJoin=G2600270;clusterId=9,6153103,6161604,8.50
ClusterLRModels;train();gisJoin=G1701510;clusterId=42,6153126,6161276,8.15
ClusterLRModels;train();gisJoin=G3901550;clusterId=30,6153137,6161670,8.53
ClusterLRModels;train();gisJoin=G2600090;clusterId=36,6153137,6161627,8.49
ClusterLRModels;train();gisJoin=G2901860;clusterId=40,6153192,6161577,8.39
ClusterLRModels;train();gisJoin=G3900550;clusterId=24,6153258,6162063,8.81
ClusterLRModels;train();gisJoin=G2100270;clusterId=55,6153282,6162083,8.80
ClusterLRModels;train();gisJoin=G3600650;clusterId=21,6153284,6162153,8.87
ClusterLRModels;train();gisJoin=G1701890;clusterId=50,6153286,6161765,8.48
ClusterLRModels;train();gisJoin=G2900510;clusterId=51,6153289,6162322,9.03
ClusterLRModels;train();gisJoin=G2100550;clusterId=54,6153291,6161655,8.36
ClusterLRModels;train();gisJoin=G3600990;clusterId=22,6153309,6162034,8.73
ClusterLRModels;train();gisJoin=G1801630;clusterId=43,6153321,6161949,8.63
ClusterLRModels;train();gisJoin=G2600790;clusterId=15,6153347,6162223,8.88
ClusterLRModels;train();gisJoin=G3900330;clusterId=37,6153360,6162215,8.86
ClusterLRModels;train();gisJoin=G3600290;clusterId=18,6153364,6162178,8.81
ClusterLRModels;train();gisJoin=G3901330;clusterId=6,6153365,6161885,8.52
ClusterLRModels;train();gisJoin=G3901530;clusterId=13,6153365,6161909,8.54
ClusterLRModels;train();gisJoin=G2601230;clusterId=7,6153389,6162290,8.90
ClusterLRModels;train();gisJoin=G2600030;clusterId=17,6153444,6162091,8.65
ClusterLRModels;train();gisJoin=G3600550;clusterId=35,6153446,6162216,8.77
ClusterLRModels;train();gisJoin=G2600830;clusterId=11,6153586,6162115,8.53
ClusterLRModels;train();gisJoin=G4200490;clusterId=29,6153586,6162194,8.61
ClusterLRModels;train();gisJoin=G2600950;clusterId=23,6153622,6162339,8.72
ClusterLRModels;train();gisJoin=G2600850;clusterId=2,6154068,6162589,8.52
ClusterLRModels;train();gisJoin=G3900070;clusterId=0,6154350,6162847,8.50
ClusterLRModels;train();gisJoin=G3901170;clusterId=26,6154813,6163222,8.41
ClusterLRModels;train();gisJoin=G2100470;clusterId=4,6157663,6164196,6.53
ClusterLRModels;train();gisJoin=G2101010;clusterId=39,6157747,6164165,6.42
ClusterLRModels;train();gisJoin=G2901510;clusterId=27,6157806,6164149,6.34
ClusterLRModels;train();gisJoin=G2100090;clusterId=14,6157830,6164226,6.40
ClusterLRModels;train();gisJoin=G4700270;clusterId=25,6157857,6164224,6.37
ClusterLRModels;train();gisJoin=G1701330;clusterId=19,6157860,6164275,6.42
ClusterLRModels;train();gisJoin=G2102270;clusterId=49,6157879,6164138,6.26
