VM,Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
VM,T0104,0,0,100922,21637,2903919,169218,0,304,0,0,20586,0,0,9163,0,0,0,0,0,0,0,0,0,20615,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0105,5,0,100922,21637,2903921,169218,0,184,0,0,159,0,0,93,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0106,0,0,100922,21633,2903921,169218,0,144,0,0,24901,0,0,12620,0,0,0,0,0,0,0,0,0,24907,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0107,9,0,100922,21637,2903925,169218,0,256,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0108,0,0,100922,21637,2903928,169218,0,252,0,0,117,0,0,2,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0109,0,0,100922,21593,2903931,169218,0,284,0,0,18203,0,0,8297,0,0,0,0,0,0,0,0,0,18246,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0110,0,0,100922,21637,2903931,169218,0,8,0,0,46,0,0,7,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0111,0,0,100922,21635,2903932,169218,0,64,0,0,2460,0,0,1121,0,0,0,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0112,0,0,100922,21632,2903933,169218,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0113,0,0,100922,21750,2903932,169218,0,72,0,0,15053,0,0,8232,0,0,0,0,0,0,0,0,0,15077,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0114,29,0,100922,21632,2903935,169218,0,232,0,0,4235,0,0,679,0,0,0,0,0,0,0,0,0,4219,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0115,0,0,100922,21632,2903938,169218,0,204,0,0,149,0,0,93,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0116,7,0,100922,21579,2903939,169218,0,160,0,0,25255,0,0,12575,0,0,0,0,0,0,0,0,0,25269,0,0,0,0,0,0,0,0,0,0,0,0,0
